black1,red1,strike1,black2,red2,strike2,title,description,location,start_date,end_date,start_time,end_time,tags
,,,,,,Charnley-Persky House Museum Free,"The Charnley-Persky House is located at 1365 North Astor Street in the Gold Coast neighborhood of Chicago, within the Astor Street Historic District. The neighborhood developed in the late 1880s, largely through the efforts of Potter Palmer, who built an imposing ""castle"" on Lake Shore Drive, designed by Cobb & Frost. He purchased large tracts of land in the area and built dozens of houses which were sold to Chicago's wealthy class. The neighborhood has retained its stature as Chicago's premier neighborhood to the present day.
Map: https://goo.gl/maps/tYzes
About: http://www.sah.org/about-sah/charnley-persky-house/visit-the-house
Calendar: http://www.thrillhouse.com
If you'd like to make a small donation to help keep the calendar running, you can Paypal chicagosummercalendar@gmail.com","Charnley-Persky House Museum, 1365 North Astor Street, Chicago, IL 60610, United States",9/9/15,9/9/15,12:00:00 PM,1:00:00 PM,none
,,,,,,Clark House Museum Free,"Free hour long tours on Wednesdays. 12pm - 1pm & 2pm - 3pm. The Clarke House Museum is Chicago's oldest home. Tours of this 1836 Greek Revival-style house reveal what life was like for a middle class family in Chicago, when the city was in its formative years before the Civil War.
Map: https://goo.gl/maps/DERz9
About: http://www.cityofchicago.org/city/en/depts/dca/supp_info/clarke_house_museumtours.html
Calendar: http://www.thrillhouse.com
If you'd like to make a small donation to help keep the calendar running, you can Paypal chicagosummercalendar@gmail.com","Clarke House Museum, 1827 South Indiana Avenue, Chicago, IL 60616, United States",9/9/15,9/9/15,12:00:00 PM,3:00:00 PM,none
,,,,,,Glessner House Museum Free,"Glessner House Museum offers guided tours of Glessner House (1886), a National Historic Landmark, and Clarke House (1836), the City's oldest surviving building, located in the adjacent Chicago Women's Park and Gardens. Tours are led by trained docents and last approximately one hour in each house.  Tours are timed so that the two houses may be toured back-to-back.  Advance reservations are not accepted.
Map: https://goo.gl/maps/7g3uG
About: http://www.glessnerhouse.org/Tours.htm
Calendar: http://www.thrillhouse.com
If you'd like to make a small donation to help keep the calendar running, you can Paypal chicagosummercalendar@gmail.com","Glessner House Museum, 1800 South Prairie Avenue, Chicago, IL 60616, United States",9/9/15,9/9/15,3:00:00 PM,4:00:00 PM,none
,,,,,,Farmers Market - Multiple Locations,"Chicago's Farmers Markets bring more than 70 vendors selling fresh fruits, vegetables, plants and flowers to neighborhoods throughout the City of Chicago.
Locations -
Daley Plaza 7am - 3pm
Map: https://goo.gl/maps/vHST2
Downtown 7am - 3pm
Map: https://goo.gl/maps/uQ14Q
South Loop 4pm - 8pm
Map: https://goo.gl/maps/VsC1O
Hyde Park 7am - 1pm
Map: https://goo.gl/maps/6dJ9d
Lincoln Square 4pm - 8pm
Map: https://goo.gl/maps/zJZ2K
Southport 3pm - 8pm
Map: https://goo.gl/maps/s4OT3
Uptown 7am - 1pm
Map: https://goo.gl/maps/3cgDi
Austin 2pm - 7pm
Map: https://goo.gl/maps/GzqJO
Argyle 5pm - 9pm
Map: https://goo.gl/maps/SWv8w
About: http://www.cityofchicago.org/city/en/depts/dca/supp_info/farmersmarkets0.html
Calendar: http://www.thrillhouse.com
If you'd like to make a small donation to help keep the calendar running, you can Paypal chicagosummercalendar@gmail.com","50 W Washington St, Chicago, IL 60602, USA",9/10/15,9/10/15,7:00:00 AM,8:00:00 PM,none
,,,,,,Nature Museum Free,"Note: Admission free every Thursday for Illinois residents ONLY.
Experience a gateway to the natural world. Get your hands wet as you learn about Chicago's waterways and the organisms that reside within them. Touch live animals found in Illinois wetlands. Let your imagination run wild as you walk among Wilderness Walk and our restored native prairie. Escape to a Haven fluttering with exotic butterflies and stunning bird species. The possibilities for fun and learning are endless at the Peggy Notebaert Nature Museum.
Map: https://goo.gl/maps/gWfJJ
About: http://www.naturemuseum.org/index.php?id=168
Calendar: http://www.thrillhouse.com
If you'd like to make a small donation to help keep the calendar running, you can Paypal chicagosummercalendar@gmail.com","Peggy Notebaert Nature Museum, 2430 North Cannon Drive, Chicago, IL 60614, United States",9/10/15,9/10/15,9:00:00 AM,5:00:00 PM,none
,,,,,,Museum of Science and Industry Free,"Chicago’s Museum of Science and Industry (MSI) is the largest science museum in the Western Hemisphere and home to more than 35,000 artifacts and 14-plus acres of hands-on exhibits designed to spark scientific inquiry and creativity.  The MSI's ongoing mission has been to inspire the inventive genius in visitors with world-class, permanent and temporary exhibits.
Map: https://goo.gl/maps/y7Z03
About: http://www.msichicago.org/visit-the-museum/museum-info/admission/free-days/
Calendar: http://www.thrillhouse.com
If you'd like to make a small donation to help keep the calendar running, you can Paypal chicagosummercalendar@gmail.com","Museum of Science and Industry, Chicago, 5700 South Lake Shore Drive, Chicago, IL 60637, United States",9/10/15,9/10/15,9:30:00 AM,4:30:00 PM,none
,,,,,,Children's Museum Free,"Chicago Children’s Museum is a place where families and caregivers with infants and children are encouraged to create, explore, and discover together through play. The museum features three vibrant floors of exhibits and activities that provide sensory experiences and engaging educational content focusing on literacy, science, math, visual and performing arts, and health.
Map: https://goo.gl/maps/6v93u
About: http://www.chicagochildrensmuseum.org/index.php/plan/free-discounted-visits
Calendar: http://www.thrillhouse.com
If you'd like to make a small donation to help keep the calendar running, you can Paypal chicagosummercalendar@gmail.com
","Chicago Children's Museum, 700 East Grand Avenue, Chicago, IL 60611, United States",9/10/15,9/10/15,5:00:00 PM,8:00:00 PM,none
,,,,,,Art Museum Free,"FREE THURSDAYS ARE BACK! Beginning February 14, 2013, admission to the Art Institute of Chicago is free to Illinois residents every Thursday from 5:00 to 8:00 p.m. Admission to the Art Institute of Chicago is free to Illinois residents every weekday from January 7 through February 13, 2013. (Combining events for easy entry, note that after Feb 14th free entry begins at 5pm)
Map: http://goo.gl/maps/1FBhJ
About: http://www.artic.edu/aic/visitor_info/geninfo.html#hours
Calendar: http://www.thrillhouse.com
If you'd like to make a small donation to help keep the calendar running, you can Paypal chicagosummercalendar@gmail.com",The Art Institute of Chicago,9/10/15,9/11/15,5:00:00 PM,2:30:00 AM,none
,,,,,,Museum of Science and Industry Free,"Chicago’s Museum of Science and Industry (MSI) is the largest science museum in the Western Hemisphere and home to more than 35,000 artifacts and 14-plus acres of hands-on exhibits designed to spark scientific inquiry and creativity.  The MSI's ongoing mission has been to inspire the inventive genius in visitors with world-class, permanent and temporary exhibits.
Map: https://goo.gl/maps/y7Z03
About: http://www.msichicago.org/visit-the-museum/museum-info/admission/free-days/
Calendar: http://www.thrillhouse.com
If you'd like to make a small donation to help keep the calendar running, you can Paypal chicagosummercalendar@gmail.com","Museum of Science and Industry, Chicago, 5700 South Lake Shore Drive, Chicago, IL 60637, United States",9/11/15,9/11/15,9:30:00 AM,4:30:00 PM,none
,,,,,,Oyster Fest,"Fresh oysters help kick off the unofficial start of autumn at this acclaimed post-Labor Day festival in Chicago's trendy Roscoe Village neighborhood that's celebrating its 17th year in 2015. Tents housing fresh seafood as well as other culinary delights from local restaurants are but one highlight of what has grown over the years to become a truly unique change-of-season happening. There's also arts & crafts. 
Map: http://goo.gl/maps/OjbB8
About: http://www.chicagoevents.com/event.cfm?eid=119
Calendar: http://www.thrillhouse.com","N Damen Ave & W Roscoe St Chicago, IL 60657 ‎ ",9/11/15,9/11/15,11:00:00 AM,10:00:00 PM,none
,,,,1,,Riotfest,"Riot Fest is a punk, rock and alternative music festival formed in Chicago in 2005. The festival proposes a diverse lineup consisting of buzzed-about reunions, one-offs, special guest appearances and popular punk mainstays. It was expanded in 2011 for Riot Fest East in Philadelphia. Incarnations of Riot Fest have also been held in Brooklyn, Toronto, Denver and Dallas. Despite the multi-city expansion Chicago has remained the festival's flagship event with nearly three times as many bands as the others.
Map: http://goo.gl/maps/GIFiU
About: http://riotfest.org/chicago/
Calendar: http://www.thrillhouse.com
If you'd like to make a small donation to help keep the calendar running, you can Paypal chicagosummercalendar@gmail.com","1440 N Sacramento Ave, Chicago, IL 60622, USA",9/11/15,9/11/15,3:00:00 PM,11:00:00 PM,none
,,,,,,German American Fest,"On the same weekend as the Steuben Parade we will celebrate our German Day Festival, beginning on Friday evening and continuing through Sunday at Lincoln Plaza.  Lincoln Plaza is located at Western, Lincoln and Leland. Admission is free to all. For your entertainment there will be traditional cultural programs with participation of many societies, plus German music for your singing and dancing pleasures. Not to forget - GREAT FOOD, beverages and other attractions for your enjoyment. Bring your family and friends and enjoy the fun of our annual event.
Map: https://goo.gl/maps/6qVaf
About: http://www.germanday.com/german_day_festival.html
Calendar: https://www.facebook.com/ChicagoCalendar
If you'd like to make a small donation to help keep the calendar running, you can Paypal chicagosummercalendar@gmail.com","N Western Ave & W Leland Ave Chicago, IL 60625",9/11/15,9/11/15,5:00:00 PM,11:00:00 PM,none
,,,,,,Festival de La Villita,"Festival de La Villita offers something for every family member: entertainment, games for kids and adults, carnival rides and more. In addition, nearly 100 vendors offer a wide variety of arts, crafts and merchandise along with authentic cuisine and drink. Top local, regional and international musical acts perform, and popular stars from the worlds of soap operas and sports (plus TV/radio celebrities) make appearances which further build event excitement with the crowds. 
Map: https://goo.gl/maps/t1ZIz
About: http://www.chicagoevents.com/event.cfm?eid=131
Calendar: https://www.facebook.com/ChicagoCalendar
If you'd like to make a small donation to help keep the calendar running, you can Paypal chicagosummercalendar@gmail.com","W 26th St & S Kostner Ave Chicago, IL 60623",9/11/15,9/11/15,6:00:00 PM,11:00:00 PM,none
,,,,,,Summerdance -,"Individual themes TBA
Lessons: 6-7 p.m.
Live music: 7:30-9:30 p.m. 
Map: http://goo.gl/maps/15QE
About: http://www.chicagosummerdance.com
Calendar: http://www.thrillhouse.com
If you'd like to make a small donation to help keep the calendar running, you can Paypal chicagosummercalendar@gmail.com","601 S Michigan Ave, Chicago, IL 60605, USA",9/11/15,9/11/15,6:00:00 PM,9:30:00 PM,none
,,,,,,Millennium Park Presents - Stars of Lyric Opera,"Enjoy beloved arias and famous opera selections at Lyric Opera's annual free concert at the Jay Pritzker Pavilion. Hear the stars of the Lyric stage, plus the Lyric Opera Orchestra and Chorus, in orchestral and choral showpieces conducted by Sir Andrew Davis. A Lyric Unlimited event.
Map: https://goo.gl/maps/0j2ll
About: http://www.cityofchicago.org/city/en/depts/dca/supp_info/millennium_park6.html
Calendar: https://www.facebook.com/ChicagoCalendar
If you'd like to make a small donation to help keep the calendar running, you can Paypal chicagosummercalendar@gmail.com","Jay Pritzker Pavilion at Millennium Park, 201 East Randolph Street, Chicago, IL 60601, United States",9/11/15,9/11/15,7:30:00 PM,10:00:00 PM,none
,,,,,,Farmers Market - Multiple Locations,"Chicago's Farmers Markets bring more than 70 vendors selling fresh fruits, vegetables, plants and flowers to neighborhoods throughout the City of Chicago.
Locations -
Division Street 7am - 1pm
Map: https://goo.gl/maps/FqAb9
Humboldt Park 10am - 3pm
Map: https://goo.gl/maps/BIl1h
Englewood 8am - 1pm
Map: https://goo.gl/maps/x4AqF
Garfield Park 10am - 1pm
Map: https://goo.gl/maps/CFIDr
Green City Lincoln Park 7am - 1pm
Map: https://goo.gl/maps/nCXIY
Green City Fulton Market 7am - 1pm
Map: https://goo.gl/maps/gzL5n
Horner Park 9am - 1pm
Map: https://goo.gl/maps/Euemb
Lincoln Park 7am - 1pm
Map: https://goo.gl/maps/KfKcI
North Center 7am - 1pm
Map: https://goo.gl/maps/OklNz
Printers Row 7am - 1pm
Map: https://goo.gl/maps/jNSxX
61st Street 9am - 2pm
Map: https://goo.gl/maps/sMbUZ
West Humboldt Park 10am - 2pm
Map: https://goo.gl/maps/0Pl5u
South Shore 11am - 4pm
Map: https://goo.gl/maps/uQ14Q
About: http://www.cityofchicago.org/city/en/depts/dca/supp_info/farmersmarkets0.html
Calendar: http://www.thrillhouse.com
If you'd like to make a small donation to help keep the calendar running, you can Paypal chicagosummercalendar@gmail.com","1800 N Clark St, Chicago, IL 60614, USA",9/12/15,9/12/15,7:00:00 AM,4:00:00 PM,none
